"","gene_symbol","pval","padj","log2fc"
"385","AL590644.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"386","PADI1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"387","PADI3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"388","PADI4",0.140894039095463,0.765518804129206,-3.40841037098898
"389","PADI6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"390","AC004824.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"391","RCC2",0.0955295147959586,0.600875631512914,-0.172558430705955
"392","ARHGEF10L",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"393","AL136529.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"394","ACTL8",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"395","AL357509.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"396","LINC01654",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"397","IGSF21",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"398","IGSF21-AS1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"399","AL591896.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"400","KLHDC7A",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"401","PAX7",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"402","TAS1R2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"403","AL080251.1",0.999817404625727,0.999988108847249,15.8627982577235
"404","ALDH4A1",0.436182253779583,0.999988108847249,-0.761459040749626
"405","IFFO2",0.281380665037628,0.999988108847249,-0.175739443172876
"406","UBR4",0.530511228792538,0.999988108847249,0.0626594383562428
"407","AL035413.1",0.896067567961406,0.999988108847249,-0.110004017698385
"408","EMC1",0.343530176113567,0.999988108847249,0.11597709985263
"409","MRTO4",0.275953891119977,0.999988108847249,0.0477316205419866
"410","AKR7A3",0.999817406501554,0.999988108847249,15.8628168280108
"411","AKR7A2",0.341350359874431,0.999988108847249,0.403144743067066
"412","PQLC2",0.504818970961981,0.999988108847249,-0.405837385154088
"413","CAPZB",0.0000000000000520905444508096,0.00000000000432428881136448,0.431664950438061
"414","AL031727.2",0.512318875143278,0.999988108847249,Inf
"415","MINOS1",0.68736782121057,0.999988108847249,0.0165750234592301
"416","NBL1",0.00000000120821496727663,0.0000000675351892875394,-0.813371812867889
"417","MINOS1-NBL1",0.999868083887109,0.999988108847249,15.8628141363914
"418","HTR6",0.999862069128437,0.999988108847249,4.25736202812064
"419","TMCO4",0.570460789217924,0.999988108847249,-0.249161533338094
"420","RNF186",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"421","AL391883.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"422","OTUD3",0.618985966608501,0.999988108847249,-0.143161915120848
"423","PLA2G2E",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"424","PLA2G2A",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"425","PLA2G5",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"426","PLA2G2D",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"427","PLA2G2F",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"428","Z98257.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"429","PLA2G2C",0.645922948693334,0.999988108847249,Inf
"430","UBXN10-AS1",0.756174765947263,0.999988108847249,0.321237860423499
"431","UBXN10",0.0951476544214704,0.598904585117024,-4.59249168257823
"432","LINC01757",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"433","Z98257.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"434","VWA5B1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"435","AL020998.1",0.999839664222131,0.999988108847249,15.8628286682672
"436","LINC01141",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"437","AL139254.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"438","AL139254.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"439","AL139254.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"440","CAMK2N1",0.00638267197060501,0.0833899698286524,-0.826087527144493
"441","MUL1",0.426837488889765,0.999988108847249,0.188771277467648
"442","FAM43B",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"443","CDA",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"444","PINK1",0.0185372971387827,0.192716637148325,Inf
"445","PINK1-AS",0.404512259092251,0.999988108847249,0.808502628683956
"446","DDOST",0.3649252965983,0.999988108847249,-0.0589147108144981
"447","KIF17",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"448","SH2D5",0.700616477559366,0.999988108847249,-0.368716827463719
"449","AL663074.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"450","HP1BP3",0.0683507910554778,0.477594742879929,0.149604178958047
"451","EIF4G3",0.970295453107678,0.999988108847249,-0.00600813865589303
"452","ECE1",0.000000000555000529214165,0.000000032092427153077,0.575960768809313
"453","AL031005.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"454","AL031728.1",0.318926837486587,0.999988108847249,-0.735623754833061
"455","AL592309.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"456","NBPF3",0.846049650504483,0.999988108847249,0.210205897229536
"457","ALPL",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"458","AL359815.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"459","RAP1GAP",0.160740958972071,0.824175245682095,Inf
"460","USP48",0.134086788766822,0.74634024240664,0.228088366630144
"461","LDLRAD2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"462","HSPG2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"463","CELA3B",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"464","CELA3A",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"465","LINC01635",0.419738034568515,0.999988108847249,Inf
"466","CDC42",0.00000000041600190628164,0.0000000245199858222735,0.301435347711953
"467","AL031281.2",0.00564301984932643,0.0755813097870248,-Inf
"468","WNT4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"469","ZBTB40",0.277719076507195,0.999988108847249,0.251940486705796
"470","EPHA8",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"471","C1QA",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"472","C1QC",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"473","C1QB",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"474","EPHB2",0.999851184375122,0.999988108847249,15.8628357990265
"475","AL512444.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"476","LACTBL1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"477","TEX46",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"478","KDM1A",0.664624156222825,0.999988108847249,0.0560559857061928
"479","AL031428.1",0.999827301304183,0.999988108847249,15.8628207359163
"480","LUZP1",0.000102342619207174,0.00245344300426748,-0.599269111540575
"481","HTR1D",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"482","LINC01355",0.554147002949059,0.999988108847249,-0.696269329706545
"483","AL109936.6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"484","HNRNPR",0.0007637784567488,0.0144836649732891,-0.173271560805542
"485","ZNF436",0.462814676809067,0.999988108847249,-0.497053652781871
"486","ZNF436-AS1",0.999817357614483,0.999988108847249,16.5825807708733
"487","AL109936.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"488","TCEA3",0.0759461333338976,0.514665875884473,Inf
"489","ASAP3",0.225887203542431,0.999988108847249,Inf
"490","E2F2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"491","AL021154.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"492","ID3",0.000190127123748178,0.0042481568795912,-0.35786636659312
"493","MDS2",0.098583890222489,0.612960050107867,Inf
"494","RPL11",0.00000228486464051447,0.0000779550257513473,-0.0610399941858851
"495","ELOA",0.622373377709117,0.999988108847249,-0.0531977046778677
"496","ELOA-AS1",0.4885573645988,0.999988108847249,0.500521449878117
"497","PITHD1",0.285505378647491,0.999988108847249,0.090502103374177
"498","LYPLA2",0.00218441036312414,0.0344270464090495,0.291182217301409
"499","GALE",0.280915800635425,0.999988108847249,-0.211818447831312
"500","HMGCL",0.602856658724704,0.999988108847249,0.313704275841491
"501","FUCA1",0.311762409007763,0.999988108847249,0.802622964560445
"502","CNR2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"503","AL590609.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"504","PNRC2",0.217557574712845,0.996329880315702,0.112308177217647
"505","SRSF10",0.0822089694982007,0.542314008463937,-0.0782681913857269
"506","AL591178.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"507","MYOM3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"508","AL591178.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"509","IL22RA1",0.999857338857334,0.999988108847249,15.8628396896401
"510","IFNLR1",0.171295527667218,0.85743495433986,1.2551406993612
"511","AL590683.1",0.999817361303753,0.999988108847249,16.5826263561167
"512","AL138902.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"513","GRHL3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"514","STPG1",0.157529871639131,0.817711938559538,-1.27033336430843
"515","NIPAL3",0.000497856081810809,0.00992693060152849,1.04632976888173
"516","RCAN3",0.000474699309492276,0.00952180947473203,0.612418883557906
"517","AL445686.2",0.216745452134967,0.995225577475589,1.53093741571747
"518","NCMAP",0.25197980290198,0.999988108847249,Inf
"519","SRRM1",0.00955509149247853,0.114900917344835,0.107889297892706
"520","AL445648.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"521","CLIC4",0.0250042856832342,0.231436506398353,-0.660171770457925
"522","RUNX3",0.00800320478014808,0.0997441404372376,0.175461250913361
"523","AL445471.1",0.0424685632727572,0.340571498546391,-2.37902981012956
"524","AL445471.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"525","AL050344.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"526","AL031432.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"527","SYF2",0.766346342018332,0.999988108847249,-0.0255130181517114
"528","AL031432.5",0.645923637460807,0.999988108847249,Inf
"529","RSRP1",0.0628761565561813,0.45213133331501,0.303969060385381
"530","AL031432.3",0.140881410402828,0.765518804129206,-3.40851929540969
"531","RHD",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"532","TMEM50A",0.890103970302669,0.999988108847249,-0.00931082028266219
"533","RHCE",0.252187800570531,0.999988108847249,Inf
"534","MACO1",0.0445845679263798,0.353076089519463,-0.419554498778947
"535","LDLRAP1",0.424448601344264,0.999988108847249,0.654499898337456
"536","AL606491.1",0.999825385904832,0.999988108847249,16.5826500154175
"537","MAN1C1",0.081096214688005,0.538042502117964,-2.20321358431229
"538","AL031280.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"539","SELENON",0.723248913465378,0.999988108847249,-0.177635002168901
"540","AL020996.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"541","AL020996.1",0.363682739122526,0.999988108847249,Inf
"542","MTFR1L",0.756554386131822,0.999988108847249,0.135216264523208
"543","AL020996.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"544","AUNIP",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"545","AL033528.2",0.268396236625135,0.999988108847249,Inf
"546","PAQR7",0.484518378237692,0.999988108847249,-0.712712676909517
"547","STMN1",0.229350027690152,0.999988108847249,0.191094568819667
"548","PAFAH2",0.50401729873231,0.999988108847249,-0.450034312097638
"549","EXTL1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"550","SLC30A2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"551","TRIM63",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"552","PDIK1L",0.874150631394079,0.999988108847249,-0.0595182937596921
"553","FAM110D",0.467557915021567,0.999988108847249,-1.33198352721656
"554","C1orf232",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"555","AL391650.1",0.265804387580408,0.999988108847249,0.604824387975434
"556","ZNF593",0.0000047470251241978,0.000151192524800898,-0.189431674971748
"557","CNKSR1",0.28239865494022,0.999988108847249,1.0130900968002
"558","CATSPER4",0.669111903123338,0.999988108847249,Inf
"559","CEP85",0.0534642647424457,0.402668877370793,0.530158544698916
"560","SH3BGRL3",0.00524144027929274,0.0713133566275537,-0.0853404164050819
"561","UBXN11",0.0233603986741617,0.220568989508455,-0.598898819423221
"562","CD52",0.000000000000000000000751065377213736,0.0000000000000000000976326768255592,-0.488097291881209
"563","CRYBG2",0.200644741830201,0.947962905127973,Inf
"564","ZNF683",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"565","LIN28A",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"566","DHDDS",0.0734361632010488,0.502427997029126,0.357138297971675
"567","AL513365.2",0.999780795452204,0.999988108847249,16.902310940883
"568","HMGN2",0.000210515640031677,0.00462362379527333,-0.258769126369349
"569","RPS6KA1",0.0000000549365580761295,0.00000249994882599353,0.619625587463231
"570","AL512408.1",0.42157499372625,0.999988108847249,Inf
"571","ARID1A",0.000135169680886433,0.0031525179120787,-0.381898282821306
"572","PIGV",0.00000000735824000831719,0.00000038024753990592,-1.68063004616854
"573","ZDHHC18",0.882096329809205,0.999988108847249,-0.0243088866592655
"574","SFN",0.011487298503309,0.132528729688331,-Inf
"575","AL034380.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"576","GPN2",0.970121983753416,0.999988108847249,-0.00605058668108726
"577","GPATCH3",0.526712791766995,0.999988108847249,-0.160681237635611
"578","NUDC",0.000000292077667891567,0.000011830556552835,0.226619503651974
"579","NR0B2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"580","KDF1",0.0202496914555264,0.201785062081336,-Inf
"581","TRNP1",0.231162239845211,0.999988108847249,-1.56424373585288
"582","TENT5B",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"583","SLC9A1",0.854749088764345,0.999988108847249,0.0977406283658097
"584","AL590640.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"585","WDTC1",0.41078673611122,0.999988108847249,-0.249493748935212
"586","TMEM222",0.270750043180263,0.999988108847249,0.138828012664624
"587","SYTL1",0.0864349459013245,0.56216751334921,-0.622725098065006
"588","MAP3K6",0.00116778354473752,0.020591548119562,-Inf
"589","FCN3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"590","CD164L2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"591","GPR3",0.831758226665831,0.999988108847249,-0.236075380893766
"592","WASF2",0.283041042055431,0.999988108847249,-0.116925224716437
